Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1713988175.0856268,1056,1713988175,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194935.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5D
"
1713988176.0861237,1057,1713988176,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194936.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5E
"
1713988177.0820374,1058,1713988177,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194937.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*57
"
1713988178.0834713,1059,1713988178,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194938.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*50
"
1713988179.0850098,1060,1713988179,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194939.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*51
"
1713988180.0836644,1061,1713988180,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194940.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*57
"
1713988181.0836883,1062,1713988181,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194941.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*56
"
1713988182.0836117,1063,1713988182,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194942.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*55
"
1713988183.0844061,1064,1713988183,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194943.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*54
"
1713988184.084975,1065,1713988184,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194944.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*53
"
1713988185.0845153,1066,1713988185,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194945.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*52
"
1713988186.0849302,1067,1713988186,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194946.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*51
"
1713988187.0864787,1068,1713988187,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194947.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*50
"
1713988188.087752,1069,1713988188,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194948.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*5F
"
1713988189.0866039,1070,1713988189,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194949.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*5E
"
1713988190.0858545,1071,1713988190,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194950.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*56
"
1713988191.0864165,1072,1713988191,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194951.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*57
"
1713988192.0860972,1073,1713988192,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194952.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*54
"
1713988193.0854728,1074,1713988193,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194953.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*55
"
1713988194.0857258,1075,1713988194,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194954.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*52
"
1713988195.0859566,1076,1713988195,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194955.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*53
"
1713988196.086149,1077,1713988196,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194956.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*50
"
1713988197.0862768,1078,1713988197,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194957.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*51
"
1713988198.0848973,1079,1713988198,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194958.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*5E
"
1713988199.0850532,1080,1713988199,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,194959.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*5F
"
1713988200.0858605,1081,1713988200,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195000.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*5B
"
1713988201.0863545,1082,1713988201,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195001.000,4220.0997,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*5A
"
1713988202.0860562,1083,1713988202,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195002.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*51
"
1713988203.08674,1084,1713988203,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195003.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*50
"
1713988204.0872748,1085,1713988204,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195004.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*57
"
1713988205.0876434,1086,1713988205,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195005.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*56
"
1713988206.0869594,1087,1713988206,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195006.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*55
"
1713988207.0869122,1088,1713988207,0,GPS1_FRAME,42.334995,-71.09033,15.5,327791.17498429737,4689087.513068774,19,T,1.0,"$GPGGA,195007.000,4220.0997,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*54
"
1713988208.0881064,1089,1713988208,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195008.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*54
"
1713988209.0880299,1090,1713988209,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195009.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*55
"
1713988210.0859454,1091,1713988210,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195010.000,4220.0998,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*55
"
1713988211.08806,1092,1713988211,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195011.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5C
"
1713988212.0870833,1093,1713988212,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195012.000,4220.0998,N,07105.4198,W,1,09,1.0,15.5,M,-33.8,M,,0000*57
"
1713988213.0858219,1094,1713988213,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195013.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5E
"
1713988214.085605,1095,1713988214,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195014.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*59
"
1713988215.0866528,1096,1713988215,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195015.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*58
"
1713988216.0872302,1097,1713988216,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195016.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5B
"
1713988217.0871706,1098,1713988217,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195017.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5A
"
1713988218.0867612,1099,1713988218,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195018.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*55
"
1713988219.0873225,1100,1713988219,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195019.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*54
"
1713988220.0875175,1101,1713988220,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195020.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5E
"
1713988221.0864148,1102,1713988221,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195021.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5F
"
1713988222.0852299,1103,1713988222,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195022.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5C
"
1713988223.0861037,1104,1713988223,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195023.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5D
"
1713988224.0878603,1105,1713988224,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195024.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5A
"
1713988225.0867944,1106,1713988225,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195025.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*5B
"
1713988226.0852354,1107,1713988226,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195026.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*58
"
1713988227.0852182,1108,1713988227,0,GPS1_FRAME,42.33499666666667,-71.09033,15.5,327791.17953352863,4689087.698139359,19,T,1.0,"$GPGGA,195027.000,4220.0998,N,07105.4198,W,1,10,1.0,15.5,M,-33.8,M,,0000*59
"
