Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read,current_time.secs,current_time.nsecs
1711657107.2704804,108,1711657107,263471841,,42.33721833333333,-71.08434166666666,0.0,328290.58720062574,4689322.287236629,19,T,3.5,"$GPGGA,201827.000,4220.2331,N,07105.0605,W,1,05,3.5,7.5,M,-33.8,M,,0000*63
",1711675106,999999761
1711657108.250193,109,1711657108,242150306,,42.337208333333336,-71.08438666666666,0.0,328286.85269822297,4689321.267685656,19,T,3.5,"$GPGGA,201828.000,4220.2325,N,07105.0632,W,1,05,3.5,7.5,M,-33.8,M,,0000*6D
",1711675107,999999761
1711657109.2726998,110,1711657109,246384620,,42.33721166666667,-71.08442833333334,0.0,328283.429100863,4689321.721969786,19,T,3.5,"$GPGGA,201829.000,4220.2327,N,07105.0657,W,1,05,3.5,7.4,M,-33.8,M,,0000*6C
",1711675108,999999523
1711657110.2562432,111,1711657110,247231483,,42.337225,-71.08446333333333,0.0,328280.581950956,4689323.273215837,19,T,3.5,"$GPGGA,201830.000,4220.2335,N,07105.0678,W,1,05,3.5,7.6,M,-33.8,M,,0000*68
",1711675109,999999761
1711657111.2687812,112,1711657111,242354393,,45.67058333333333,-71.084495,0.0,337638.35636453785,5059561.2778398,19,T,3.5,"$GPGGA,201831.000,4220.2350,N,07105.0697,W,1,05,3.5,7.7,M,-33.8,M,,0000*6A
",1711675110,999999284
1711657112.2520869,113,1711657112,242418289,,42.33728,-71.08452666666666,0.0,328275.51400710095,4689329.508447792,19,T,3.5,"$GPGGA,201832.000,4220.2368,N,07105.0716,W,1,05,3.5,7.9,M,-33.8,M,,0000*64
",1711675111,999999761
1711657113.2505538,114,1711657113,241867780,,42.337311666666665,-71.08455833333333,0.0,328272.9913807878,4689333.08874173,19,T,3.5,"$GPGGA,201833.000,4220.2387,N,07105.0735,W,1,05,3.5,8.1,M,-33.8,M,,0000*62
",1711675112,999999523
1711657114.2621036,115,1711657114,241950035,,42.33734833333333,-71.08459166666667,0.0,328270.3450614277,4689337.2276144475,19,T,3.5,"$GPGGA,201834.000,4220.2409,N,07105.0755,W,1,05,3.5,8.6,M,-33.8,M,,0000*65
",1711675113,999999284
1711657115.2687125,116,1711657115,242592096,,42.33738666666667,-71.08463,0.0,328267.2913630413,4689341.5616571,19,T,3.5,"$GPGGA,201835.000,4220.2432,N,07105.0778,W,1,05,3.5,9.1,M,-33.8,M,,0000*65
",1711675114,999999284
1711657116.2669106,117,1711657116,258462667,,42.337426666666666,-71.08466833333334,0.0,328264.24220567656,4689346.080771812,19,T,3.5,"$GPGGA,201836.000,4220.2456,N,07105.0801,W,1,05,3.5,9.8,M,-33.8,M,,0000*6C
",1711675115,999999761
1711657117.2519445,118,1711657117,243737697,,45.6708,-71.08470833333334,0.0,337622.3667568256,5059585.781898324,19,T,3.5,"$GPGGA,201837.000,4220.2480,N,07105.0825,W,1,05,3.5,10.3,M,-33.8,M,,0000*53
",1711675116,999999523
1711657118.264307,119,1711657118,242193222,,42.33750666666667,-71.08474833333334,0.0,328257.86929085595,4689355.125738194,19,T,3.5,"$GPGGA,201838.000,4220.2504,N,07105.0849,W,1,05,3.5,10.8,M,-33.8,M,,0000*50
",1711675117,999999284
1711657119.249927,120,1711657119,242566108,,42.337543333333336,-71.08478666666667,0.0,328254.811071165,4689359.274716257,19,T,3.5,"$GPGGA,201839.000,4220.2526,N,07105.0872,W,1,05,3.5,11.5,M,-33.8,M,,0000*55
",1711675119,0
1711657120.2627063,121,1711657120,242857456,,45.67091666666666,-71.08483,0.0,337613.22777692805,5059598.990191878,19,T,3.5,"$GPGGA,201840.000,4220.2550,N,07105.0898,W,1,05,3.5,12.4,M,-33.8,M,,0000*5C
",1711675119,999999761
1711657121.249048,122,1711657121,241210222,,42.337621666666664,-71.08487166666667,0.0,328248.02172603516,4689368.14472091,19,T,3.5,"$GPGGA,201841.000,4220.2573,N,07105.0923,W,1,05,3.5,13.5,M,-33.8,M,,0000*5D
",1711675120,999999523
1711657122.2516494,123,1711657122,243654966,,42.33765666666667,-71.084915,0.0,328244.54706301854,4689372.11873271,19,T,3.5,"$GPGGA,201842.000,4220.2594,N,07105.0949,W,1,05,3.5,14.7,M,-33.8,M,,0000*5E
",1711675121,999999761
1711657123.265894,124,1711657123,242433547,,42.337691666666665,-71.084955,0.0,328241.34701556305,4689376.086013149,19,T,3.5,"$GPGGA,201843.000,4220.2615,N,07105.0973,W,1,05,3.5,15.6,M,-33.8,M,,0000*5C
",1711675122,999999523
1711657124.2495527,125,1711657124,242059946,,42.33772166666667,-71.08499333333333,0.0,328238.2706639882,4689379.494716697,19,T,3.5,"$GPGGA,201844.000,4220.2633,N,07105.0996,W,1,05,3.5,16.8,M,-33.8,M,,0000*59
",1711675123,999999761
1711657125.2499712,126,1711657125,241439580,,42.33775333333333,-72.7517,0.0,685215.466082592,4689725.824031811,18,T,3.5,"$GPGGA,201845.000,4220.2652,N,07105.1020,W,1,05,3.5,17.6,M,-33.8,M,,0000*55
",1711675124,999999761
1711657126.2490458,127,1711657126,241559028,,42.337775,-71.08506166666666,0.0,328232.7863458656,4689385.5550118,19,T,3.5,"$GPGGA,201846.000,4220.2665,N,07105.1037,W,1,05,3.5,18.7,M,-33.8,M,,0000*5A
",1711675125,999999761
1711657127.2512312,128,1711657127,242518186,,42.33779,-71.08508666666667,0.0,328230.7676044767,4689387.271149281,19,T,3.5,"$GPGGA,201847.000,4220.2674,N,07105.1052,W,1,05,3.5,19.4,M,-33.8,M,,0000*5A
",1711675126,999999761
1711657128.2697384,129,1711657128,242382764,,42.337801666666664,-71.08509833333333,0.0,328229.83823212364,4689388.590211345,19,T,3.5,"$GPGGA,201848.000,4220.2681,N,07105.1059,W,1,05,3.5,20.4,M,-33.8,M,,0000*5E
",1711675127,999996662
1711657129.250681,130,1711657129,242176771,,42.337805,-71.08509833333333,0.0,328229.8473082833,4689388.960352557,19,T,3.5,"$GPGGA,201849.000,4220.2683,N,07105.1059,W,1,05,3.5,21.5,M,-33.8,M,,0000*5D
",1711675128,999999523
1711657130.2496066,131,1711657130,241908073,,42.337806666666665,-71.08509166666667,0.0,328230.40106845176,4689389.131955816,19,T,3.5,"$GPGGA,201850.000,4220.2684,N,07105.1055,W,1,05,3.5,22.2,M,-33.8,M,,0000*5A
",1711675129,999999761
1711657131.2590475,132,1711657131,242214679,,42.337805,-72.75175,0.0,685211.1951710269,4689731.452359986,18,T,3.5,"$GPGGA,201851.000,4220.2683,N,07105.1050,W,1,05,3.5,22.9,M,-33.8,M,,0000*52
",1711675130,999999761
1711657132.2525587,133,1711657132,245146512,,42.33780333333333,-71.08507333333333,0.0,328231.9023531414,4689388.724779627,19,T,3.5,"$GPGGA,201852.000,4220.2682,N,07105.1044,W,1,05,3.5,23.5,M,-33.8,M,,0000*58
",1711675131,999999761
1711657133.251695,134,1711657133,243585586,,42.33780333333333,-71.08506833333334,0.0,328232.3142697278,4689388.714679235,19,T,3.5,"$GPGGA,201853.000,4220.2682,N,07105.1041,W,1,05,3.5,24.3,M,-33.8,M,,0000*5D
",1711675132,999999761
1711657134.2493095,135,1711657134,242555141,,42.337808333333335,-71.085075,0.0,328231.7786616989,4689389.283358246,19,T,3.5,"$GPGGA,201854.000,4220.2685,N,07105.1045,W,1,05,3.5,25.1,M,-33.8,M,,0000*5A
",1711675133,999999761
1711657135.2527664,136,1711657135,242944240,,42.337815,-71.08508833333333,0.0,328230.6983697895,4689390.050575188,19,T,3.5,"$GPGGA,201855.000,4220.2689,N,07105.1053,W,1,05,3.5,26.1,M,-33.8,M,,0000*53
",1711675134,999999761
1711657136.263967,137,1711657136,242611885,,42.33781833333333,-71.08509333333333,0.0,328230.2955294192,4689390.430816891,19,T,3.5,"$GPGGA,201856.000,4220.2691,N,07105.1056,W,1,05,3.5,27.2,M,-33.8,M,,0000*5E
",1711675135,999999284
1711657137.2640574,138,1711657137,242088079,,42.337826666666665,-71.085095,0.0,328230.18091429496,4689391.359536756,19,T,3.5,"$GPGGA,201857.000,4220.2696,N,07105.1057,W,1,05,3.5,27.4,M,-33.8,M,,0000*5F
",1711675136,999999523
1711657138.249199,139,1711657138,241894960,,42.337831666666666,-71.08509666666667,0.0,328230.057223051,4689391.918115413,19,T,3.5,"$GPGGA,201858.000,4220.2699,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*51
",1711675137,999999761
1711657139.2500808,140,1711657139,242913484,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201859.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*50
",1711675138,999999761
1711657140.250062,141,1711657140,242591857,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201900.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*5D
",1711675139,999999761
1711657141.2675798,142,1711657141,242424488,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201901.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*5C
",1711675140,999999523
1711657142.249926,143,1711657142,242317914,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201902.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*5F
",1711675141,999999523
1711657143.259428,144,1711657143,242771148,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201903.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*5E
",1711675142,999999761
1711657144.2658746,145,1711657144,258801937,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201904.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*59
",1711675143,999999761
1711657145.2506878,146,1711657145,241899490,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201905.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*58
",1711675144,999999523
1711657146.2639966,147,1711657146,242496490,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201906.000,4220.2698,N,07105.1058,W,1,05,3.5,27.4,M,-33.8,M,,0000*5B
",1711675145,999999284
1711657147.2710161,148,1711657147,259406328,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201907.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*5B
",1711675146,999999761
1711657148.2497413,149,1711657148,242573738,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201908.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*54
",1711675148,0
1711657149.2675078,150,1711657149,242009878,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201909.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*55
",1711675148,999999523
1711657150.2501185,151,1711657150,242257356,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201910.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*5D
",1711675149,999999523
1711657151.267994,152,1711657151,259048461,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201911.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*5C
",1711675150,999999761
1711657152.2498171,153,1711657152,242535591,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201912.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*5F
",1711675151,999999761
1711657153.2660427,154,1711657153,258752346,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201913.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*5E
",1711675153,0
1711657154.2490315,155,1711657154,242151260,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201914.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*59
",1711675153,999999761
1711657155.2599826,156,1711657155,242640733,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201915.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*58
",1711675154,999999761
1711657156.2669775,157,1711657156,259158611,,42.33783,-71.08509666666667,0.0,328230.0526849723,4689391.733044806,19,T,3.5,"$GPGGA,201916.000,4220.2698,N,07105.1058,W,1,05,3.5,27.5,M,-33.8,M,,0000*5B
",1711675155,999999761
1711657157.2508981,158,1711657157,241597414,,42.33783,-72.75176666666667,0.0,685209.748698799,4689734.192141499,18,T,3.5,"$GPGGA,201917.000,4220.2698,N,07105.1060,W,1,05,3.5,27.8,M,-33.8,M,,0000*5C
",1711675156,999999761
1711657158.266375,159,1711657158,258683919,,42.33783666666667,-71.08510333333334,0.0,328229.52161546063,4689392.486794613,19,T,3.5,"$GPGGA,201918.000,4220.2702,N,07105.1062,W,1,05,3.5,28.1,M,-33.8,M,,0000*55
",1711675157,999999761
1711657159.2641594,160,1711657159,243089914,,42.337845,-71.08510833333334,0.0,328229.132389616,4689393.42224821,19,T,3.5,"$GPGGA,201919.000,4220.2707,N,07105.1065,W,1,05,3.5,28.5,M,-33.8,M,,0000*52
",1711675158,999999046
1711657160.2506454,161,1711657160,242470026,,42.337855,-71.08511333333334,0.0,328228.7477020007,4689394.54277244,19,T,3.5,"$GPGGA,201920.000,4220.2713,N,07105.1068,W,1,05,3.5,28.8,M,-33.8,M,,0000*5D
",1711675159,999999761
1711657161.2680945,162,1711657161,242591857,,42.337851666666666,-71.08511166666666,0.0,328228.8759311921,4689394.16926436,19,T,3.5,"$GPGGA,201921.000,4220.2711,N,07105.1067,W,1,05,3.5,28.8,M,-33.8,M,,0000*51
",1711675160,999999284
1711657162.2587814,163,1711657162,242059469,,42.337851666666666,-71.08511166666666,0.0,328228.8759311921,4689394.16926436,19,T,3.5,"$GPGGA,201922.000,4220.2711,N,07105.1067,W,1,05,3.5,28.8,M,-33.8,M,,0000*52
",1711675161,999999523
1711657163.2632203,164,1711657163,241964578,,42.337851666666666,-71.08511,0.0,328229.0132366152,4689394.165897498,19,T,3.5,"$GPGGA,201923.000,4220.2711,N,07105.1066,W,1,05,3.5,28.8,M,-33.8,M,,0000*52
",1711675162,999999284
1711657164.2501984,165,1711657164,241807222,,42.33785833333334,-71.08511166666666,0.0,328228.8940836459,4689394.909546789,19,T,3.5,"$GPGGA,201924.000,4220.2715,N,07105.1067,W,1,05,3.5,28.7,M,-33.8,M,,0000*5F
",1711675163,999999761
1711657165.251154,166,1711657165,241361379,,45.671216666666666,-71.08510666666666,0.0,337592.54654954677,5059632.881027569,19,T,4.0,"$GPGGA,201925.000,4220.2730,N,07105.1064,W,1,04,4.0,26.6,M,-33.8,M,,0000*56
",1711675164,999999761
1711657166.2525973,167,1711657166,243350505,,42.33791,-71.08510666666666,0.0,328229.44668113196,4689400.636635058,19,T,3.5,"$GPGGA,201926.000,4220.2746,N,07105.1064,W,1,05,3.5,24.7,M,-33.8,M,,0000*54
",1711675165,999999523
1711657167.268202,168,1711657167,260192155,,42.33793166666667,-71.08510833333334,0.0,328229.3683712892,4689403.045919834,19,T,3.5,"$GPGGA,201927.000,4220.2759,N,07105.1065,W,1,05,3.5,23.0,M,-33.8,M,,0000*5A
",1711675166,999999761
1711657168.25091,169,1711657168,243514060,,42.33794666666667,-72.75178333333334,0.0,685208.0330846542,4689747.1109099,18,T,3.5,"$GPGGA,201928.000,4220.2768,N,07105.1070,W,1,05,3.5,22.4,M,-33.8,M,,0000*56
",1711675168,0
1711657169.250565,170,1711657169,242778539,,42.33795666666666,-71.08512333333333,0.0,328228.2006962431,4689405.8522808235,19,T,3.5,"$GPGGA,201929.000,4220.2774,N,07105.1074,W,1,05,3.5,21.9,M,-33.8,M,,0000*50
",1711675168,999999761
1711657170.2655084,171,1711657170,246349334,,42.33795666666666,-71.08512166666667,0.0,328228.3380014376,4689405.8489139415,19,T,3.5,"$GPGGA,201930.000,4220.2774,N,07105.1073,W,1,05,3.5,21.9,M,-33.8,M,,0000*5F
",1711675169,999999046
1711657171.265503,172,1711657171,247856616,,42.33795666666666,-71.08512166666667,0.0,328228.3380014376,4689405.8489139415,19,T,3.5,"$GPGGA,201931.000,4220.2774,N,07105.1073,W,1,05,3.5,21.9,M,-33.8,M,,0000*5E
",1711675170,999999761
1711657172.2559497,173,1711657172,247780799,,42.33795666666666,-71.08512166666667,0.0,328228.3380014376,4689405.8489139415,19,T,3.5,"$GPGGA,201932.000,4220.2774,N,07105.1073,W,1,05,3.5,21.9,M,-33.8,M,,0000*5D
",1711675171,999999761
1711657173.259983,174,1711657173,243084430,,42.33795666666666,-71.08512166666667,0.0,328228.3380014376,4689405.8489139415,19,T,3.5,"$GPGGA,201933.000,4220.2774,N,07105.1073,W,1,05,3.5,21.9,M,-33.8,M,,0000*5C
",1711675172,999999761
1711657174.264416,175,1711657174,246994733,,42.33795666666666,-71.08512166666667,0.0,328228.3380014376,4689405.8489139415,19,T,3.5,"$GPGGA,201934.000,4220.2774,N,07105.1073,W,1,05,3.5,21.9,M,-33.8,M,,0000*5B
",1711675173,999999761
1711657175.255,176,1711657175,247606515,,42.337968333333336,-71.08512333333333,0.0,328228.2324632811,4689407.1477751,19,T,3.5,"$GPGGA,201935.000,4220.2781,N,07105.1074,W,1,05,3.5,20.6,M,-33.8,M,,0000*59
",1711675174,999999761
1711657176.2612987,177,1711657176,248351812,,42.337985,-71.08513833333333,0.0,328227.04209857265,4689409.028783274,19,T,3.5,"$GPGGA,201936.000,4220.2791,N,07105.1083,W,1,05,3.5,19.7,M,-33.8,M,,0000*58
",1711675175,999999761
1711657177.2543902,178,1711657177,247950315,,112.338,-189.4185,0.0,0.0,0.0,0,,3.5,"$GPGGA,201937.000,4220.2800,N,07105.1100,W,1,05,3.5,18.9,M,-33.8,M,,0000*5B
",1711675176,999999761
1711657178.2546685,179,1711657178,247429847,,42.33801,-71.08521333333333,0.0,328220.9314427534,4689411.95635607,19,T,3.5,"$GPGGA,201938.000,4220.2806,N,07105.1128,W,1,05,3.5,18.4,M,-33.8,M,,0000*55
",1711675178,0
1711657179.250483,180,1711657179,243240594,,42.33802166666667,-71.08527166666667,0.0,328216.1575342809,4689413.369698065,19,T,3.5,"$GPGGA,201939.000,4220.2813,N,07105.1163,W,1,05,3.5,18.1,M,-33.8,M,,0000*5A
",1711675178,999999523
1711657180.2518756,181,1711657180,243424415,,42.33801833333333,-71.08533166666666,0.0,328211.2054750815,4689413.12077506,19,T,3.5,"$GPGGA,201940.000,4220.2811,N,07105.1199,W,1,05,3.5,18.0,M,-33.8,M,,0000*52
",1711675179,999999523
1711657181.254631,182,1711657181,247453689,,42.33801,-71.08539333333333,0.0,328206.10249404766,4689412.320011022,19,T,3.5,"$GPGGA,201941.000,4220.2806,N,07105.1236,W,1,05,3.5,17.9,M,-33.8,M,,0000*55
",1711675180,999999523
1711657182.2607453,183,1711657182,248080968,,42.337995,-71.085455,0.0,328200.98135615926,4689410.778968202,19,T,3.5,"$GPGGA,201942.000,4220.2797,N,07105.1273,W,1,05,3.5,17.8,M,-33.8,M,,0000*51
",1711675181,999999761
1711657183.2670019,184,1711657183,248589992,,42.33797666666667,-71.085515,0.0,328195.98844298447,4689408.864420316,19,T,3.5,"$GPGGA,201943.000,4220.2786,N,07105.1309,W,1,05,3.5,17.7,M,-33.8,M,,0000*53
",1711675182,999999761
1711657184.272103,185,1711657184,248118162,,42.33796,-71.08557333333333,0.0,328191.137371263,4689407.131578914,19,T,3.5,"$GPGGA,201944.000,4220.2776,N,07105.1344,W,1,05,3.5,17.7,M,-33.8,M,,0000*52
",1711675183,999998807
1711657185.2662978,186,1711657185,242996931,,42.337945,-71.08562833333333,0.0,328186.56544669776,4689405.577076013,19,T,3.5,"$GPGGA,201945.000,4220.2767,N,07105.1377,W,1,05,3.5,17.7,M,-33.8,M,,0000*53
",1711675184,999999523
1711657186.2767272,187,1711657186,247565269,,42.33793166666667,-71.08567166666667,0.0,328182.95919611887,4689404.184072199,19,T,3.5,"$GPGGA,201946.000,4220.2759,N,07105.1403,W,1,05,3.5,17.6,M,-33.8,M,,0000*58
",1711675185,999998807
1711657187.27373,188,1711657187,248120307,,42.33792166666667,-71.08570833333333,0.0,328179.9112440051,4689403.147740095,19,T,3.5,"$GPGGA,201947.000,4220.2753,N,07105.1425,W,1,05,3.5,17.6,M,-33.8,M,,0000*57
",1711675186,999999523
1711657188.2719243,189,1711657188,248298168,,42.337925,-71.08574333333334,0.0,328177.0369121884,4689403.588606333,19,T,3.5,"$GPGGA,201948.000,4220.2755,N,07105.1446,W,1,05,3.5,17.8,M,-33.8,M,,0000*55
",1711675187,999999523
1711657189.2549098,190,1711657189,247880458,,42.337936666666664,-71.08577,0.0,328174.8718047577,4689404.937987167,19,T,3.5,"$GPGGA,201949.000,4220.2762,N,07105.1462,W,1,05,3.5,18.1,M,-33.8,M,,0000*50
",1711675188,999999761
1711657190.2708697,191,1711657190,247736692,,42.337938333333334,-71.08578166666666,0.0,328173.9152076279,4689405.146633352,19,T,3.4,"$GPGGA,201950.000,4220.2763,N,07105.1469,W,1,05,3.4,18.2,M,-33.8,M,,0000*50
",1711675189,999999284
1711657191.2586777,192,1711657191,243512153,,42.337945,-71.08579666666667,0.0,328172.69761891424,4689405.917227461,19,T,3.4,"$GPGGA,201951.000,4220.2767,N,07105.1478,W,1,05,3.4,18.5,M,-33.8,M,,0000*52
",1711675190,999999761
1711657192.2553933,193,1711657192,247889757,,45.671283333333335,-71.08580833333333,0.0,337538.08773998194,5059641.711219078,19,T,3.4,"$GPGGA,201952.000,4220.2770,N,07105.1485,W,1,05,3.4,18.9,M,-33.8,M,,0000*59
",1711675191,999999761
1711657193.2569978,194,1711657193,247425317,,45.671283333333335,-71.08581,0.0,337537.95792594843,5059641.714601132,19,T,3.4,"$GPGGA,201953.000,4220.2770,N,07105.1486,W,1,05,3.4,19.2,M,-33.8,M,,0000*51
",1711675192,999999761
1711657194.2563381,195,1711657194,247623682,,42.337945,-71.08580333333333,0.0,328172.1483980104,4689405.930699371,19,T,3.4,"$GPGGA,201954.000,4220.2767,N,07105.1482,W,1,05,3.4,19.5,M,-33.8,M,,0000*53
",1711675193,999999761
1711657195.2730327,196,1711657195,264880418,,42.33794833333334,-71.08579666666667,0.0,328172.706698142,4689406.287368696,19,T,3.4,"$GPGGA,201955.000,4220.2769,N,07105.1478,W,1,05,3.4,20.2,M,-33.8,M,,0000*54
",1711675194,999999761
1711657196.2519858,197,1711657196,243861198,,42.337965,-72.75246666666666,0.0,685151.6835642161,4689747.658415326,18,T,3.4,"$GPGGA,201956.000,4220.2779,N,07105.1480,W,1,05,3.4,21.5,M,-33.8,M,,0000*57
",1711675195,999999761
1711657197.2736714,198,1711657197,249389171,,42.33799166666667,-71.08580333333333,0.0,328172.27550765796,4689411.112676677,19,T,3.4,"$GPGGA,201957.000,4220.2795,N,07105.1482,W,1,05,3.4,22.6,M,-33.8,M,,0000*56
",1711675196,999999284
1711657198.2700608,199,1711657198,259889364,,42.33799666666667,-71.08578,0.0,328174.2113981455,4689411.62073703,19,T,3.4,"$GPGGA,201958.000,4220.2798,N,07105.1468,W,1,05,3.4,23.4,M,-33.8,M,,0000*53
",1711675198,0
1711657199.2509344,200,1711657199,243969202,,42.337995,-71.08575333333333,0.0,328176.4037404381,4689411.381779622,19,T,3.4,"$GPGGA,201959.000,4220.2797,N,07105.1452,W,1,05,3.4,23.4,M,-33.8,M,,0000*54
",1711675198,999999761
1711657200.268333,201,1711657200,243789911,,42.337965,-71.08571,0.0,328179.89196377073,4689407.962943951,19,T,3.4,"$GPGGA,202000.000,4220.2779,N,07105.1426,W,1,05,3.4,23.0,M,-33.8,M,,0000*55
",1711675199,999999046
1711657201.2700796,202,1711657201,243156909,,42.33789,-72.75231666666667,0.0,685164.2613105816,4689739.656813229,18,T,3.4,"$GPGGA,202001.000,4220.2734,N,07105.1390,W,1,05,3.4,23.1,M,-33.8,M,,0000*56
",1711675200,999999284
1711657202.270313,203,1711657202,243953227,,42.337795,-71.08559166666667,0.0,328189.1776371966,4689388.846632095,19,T,3.4,"$GPGGA,202002.000,4220.2677,N,07105.1355,W,1,05,3.4,23.9,M,-33.8,M,,0000*52
",1711675201,999999523
1711657203.2492917,204,1711657203,242025375,,42.337691666666665,-71.085525,0.0,328194.38844098244,4689377.237550945,19,T,3.4,"$GPGGA,202003.000,4220.2615,N,07105.1315,W,1,05,3.4,24.5,M,-33.8,M,,0000*58
",1711675202,999999761
1711657204.2660027,205,1711657204,257764577,,42.33761833333333,-71.08545666666667,0.0,328199.818268494,4689368.9563778285,19,T,3.4,"$GPGGA,202004.000,4220.2571,N,07105.1274,W,1,05,3.4,23.5,M,-33.8,M,,0000*5F
",1711675203,999999523
1711657205.2735116,206,1711657205,245211839,,42.337556666666664,-71.08540666666667,0.0,328203.7695134325,4689362.007744161,19,T,3.4,"$GPGGA,202005.000,4220.2534,N,07105.1244,W,1,05,3.4,22.8,M,-33.8,M,,0000*50
",1711675204,999999284
1711657206.267295,207,1711657206,250330686,,42.33747666666667,-71.08534333333333,0.0,328208.7692918012,4689352.996398467,19,T,3.4,"$GPGGA,202006.000,4220.2486,N,07105.1206,W,1,05,3.4,21.9,M,-33.8,M,,0000*5F
",1711675205,999999761
1711657207.2486167,208,1711657207,241990566,,42.33741,-71.08529833333333,0.0,328212.29502099194,4689345.502660217,19,T,3.4,"$GPGGA,202007.000,4220.2446,N,07105.1179,W,1,05,3.4,20.9,M,-33.8,M,,0000*58
",1711675206,999999761
1711657208.2499046,209,1711657208,241703510,,42.33734166666667,-72.75191666666667,0.0,685198.8247853802,4689679.639167423,18,T,3.4,"$GPGGA,202008.000,4220.2405,N,07105.1150,W,1,05,3.4,20.5,M,-33.8,M,,0000*57
",1711675207,999999523
1711657209.2762644,210,1711657209,250601768,,42.33725666666667,-71.085195,0.0,328220.3904980713,4689328.267406824,19,T,3.4,"$GPGGA,202009.000,4220.2354,N,07105.1117,W,1,05,3.4,19.9,M,-33.8,M,,0000*50
",1711675208,999999284
1711657210.2626436,211,1711657210,240762710,,42.337185,-71.08515333333334,0.0,328223.6280256985,4689320.2251975015,19,T,3.4,"$GPGGA,202010.000,4220.2311,N,07105.1092,W,1,05,3.4,19.3,M,-33.8,M,,0000*5F
",1711675209,999999284
1711657211.2642097,212,1711657211,257225990,,42.33713,-71.08511,0.0,328227.0482488831,4689314.030328998,19,T,3.4,"$GPGGA,202011.000,4220.2278,N,07105.1066,W,1,05,3.4,18.9,M,-33.8,M,,0000*50
",1711675210,999999761
1711657212.2654407,213,1711657212,258347749,,42.33710333333333,-71.08508,0.0,328229.4471671359,4689311.008596698,19,T,3.4,"$GPGGA,202012.000,4220.2262,N,07105.1048,W,1,05,3.4,18.2,M,-33.8,M,,0000*5F
",1711675211,999999761
1711657213.2804537,214,1711657213,258608818,,42.337048333333335,-71.08505333333333,0.0,328231.4943287013,4689304.847398876,19,T,3.4,"$GPGGA,202013.000,4220.2229,N,07105.1032,W,1,05,3.4,17.2,M,-33.8,M,,0000*53
",1711675212,999999284
